PL_id,season,match_week,date,kickoff,referee,stadium,city,attendance,home_team,away_team,home_position,away_position,home_performance,away_performance,home_avg_scored,away_avg_scored,home_avg_conceded,away_avg_conceded,home_performance_last_five,away_performance_last_five,home_performance_as_home,away_performance_as_away,home_avg_scored_as_home,away_avg_scored_as_away,home_avg_conceded_as_home,away_avg_conceded_as_away,result,home_score,away_score,home_ht_score,away_ht_score,home_goals,away_goals,home_first_goal,away_first_goal,home_last_goal,away_last_goal,home_yellow_pl,away_yellow_pl,home_red_pl,away_red_pl,home_posse,away_posse,home_shotsON,away_shotsON,home_shots,away_shots,home_passes,away_passes,home_corners,away_corners,home_offsides,away_offsides,home_yellows,away_yellows,home_reds,away_reds,home_fouls,away_fouls,home_lineup,away_lineup
0,1990,5,0,0,0,0,0,0,Blackburn Rovers,West Bromwich Albion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MichelVorm-JamieO'Hara-Anderson-RaulMeireles-FábioAurélio-DanielSturridge-StephenWarnock-EdinDzeko-GrantHoltPen.Scored-RoystonDrenthe-GonzaloJara,NigelReo-MicahRichards-PaulScholes-DavidDunn-SalomonKalou-BobbyZamora-RubénRochina-TomasRosicky-StephenKelly-AndersLindegaard-Sung
0,1990,5,0,0,0,0,0,0,Chelsea,Newcastle United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AntonFerdinand-MaxiRodríguez-PeterCrouchOwn-RadosavPetrovic-Gervinho-StephenWarnockOwn-RonaldZubar-StephenIreland-MartonFülöp-YoussoufMulumbu-CarlJenkinson,MatthewJarvis-RadekCerny-JonathanWaltersPen.Scored-KieronDyer-MartinPetrov-ScottSinclairPen.Scored-RichardStearman-VictorAnichebe-LeonBritton-NigeldeJong-ShaunDerry
0,1990,5,0,0,0,0,0,0,Liverpool,Wolverhampton Wanderers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SomenTchoyi-SebastienBassong-KeithAndrews-DorusdeVries-RitchiedeLaet-AntolínAlcaraz-MagayeGueye-DannyGabbidonOwn-SotiriosKyrgiakos-JussiJääskeläinen-ÁkosBuzsáky,MichaelCarrick-GylfiSigurdsson-Blake-AndreyArshavin-MarcosAlonso-FrankLampardPen.Scored-DavidEdwards-SimonCox-ChrisBairdOwn-AlexOxlade-JonnyEvans
0,1990,5,0,0,0,0,0,0,Wigan Athletic,Manchester United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BredeHangeland-BrettEmerton-KerimFrei-DedryckBoyata-WayneRooneyPen.Scored-GaëlClichy-MarioBalotelliPen.Scored-PeterLøvenkrands-TomCleverley-DavideSanton-ArmandTraore,ZdenekGrygera-JonFlanagan-PatrickvanAanholt-StevenReidOwn-CraigDawson-ScottDannOwn-LeightonBainesPen.Scored-BranislavIvanovic-ApostolosVellios-MichaelKightly-LandonDonovan
0,1990,5,0,0,0,0,0,0,Norwich City,Bolton Wanderers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chicharito-CiaranClark-AndreaOrlandi-NathanDyer-TonyHibbertOwn-GlenJohnson-Ramires-BillyJones-EmmanuelAdebayor-SimonLappin-BarryBannan,MatthewEtherington-MartinOlsson-NedumOnuoha-OriolRomeu-PerMertesacker-SholaAmeobi-LaurentKoscielny-EricLichaj-JohnArneRiise-DannyMurphy-GarryMonk
0,1990,5,0,0,0,0,0,0,Swansea City,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PetrCech-ConorSammon-StiliyanPetrov-MichaelDawson-FabriceMuamba-DannyGrahamPen.Scored-DembaBa-FraizerCampbell-LiamRidgewell-CraigGordon-AntoineFortuné,MarouaneChamakh-JonásGutiérrez-KieranRichardson-ThomasVermaelenOwn-NikoKranjcar-JazzRichards-AsamoahGyan-MarioBalotelli-DavidWheater-DavidJuniorHoilett-FlorentMalouda
0,1990,5,0,0,0,0,0,0,Fulham,Queens Park Rangers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AlexandreSong-SamHutchinson-AdamBogdan-MichaelTurner-AaronWilbraham-JonathanWalters-CharlesN'Zogbia-GabrielObertan-DanielAyala-DannyGrahamOwn-CraigGardner,AshleyWilliams-AhmedElMohamady-AaronLennon-TheoWalcott-ThomasVermaelen-FernandoTorres-ScottParker-NathanBaker-MarcTierney-ShaunWright-YayaTouré
0,1990,5,0,0,0,0,0,0,Sunderland,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YossiBenayoun-JoshMcEachran-FrancisCoquelin-NicolasAnelka-FabricioColoccini-JodyCraddock-AaronRamseyOwn-ChicharitoPen.Scored-DarrenPratley-LukeMoore-CharlieAdamOwn,JamesMcArthur-VictorMoses-SamirNasri-SylvainDistin-CheickTioté-PeterOdemwingie-ZakWhitbread-PabloZabaleta-JakeLivermore-RyanBertrand-AngelRangel
0,1990,6,0,0,0,0,0,0,Manchester City,Tottenham Hotspur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,StephenDobbie-JamesPerch-NickyShorey-AaronHughes-BenoitAssou-MartinSkrtel-ConnorWickham-JamesMilner-RyanShawcross-AnthonyPilkington-JohanDjourou,WayneRooney-GarethMcAuley-JohnO'Shea-DarrenBent-BradleyJohnson-StephenWard-KeirenWestwood-MatthewKilgallon-JonnyHowson-DavidStockdale-ParkJi
0,1990,6,0,0,0,0,0,0,West Bromwich Albion,Stoke City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BradleyOrr-PaulScholes-JordiGómez-SimeonJackson-JamieMackie-MicahRichards-JohnObiMikel-RichardDunne-NigelReo-TimHoward-RubénRochina,PhilNeville-MikelArteta-ChrisBaird-BobbyZamoraPen.Scored-ScottDann-ClintDempsey-ZoltánGera-MousaDembélé-StevenNzonzi-IvanKlasnic-JonjoShelvey
0,1990,6,0,0,0,0,0,0,Newcastle United,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DeclanRudd-LeeCattermole-KieronDyer-RobertHuth-MatthewJarvis-AsmirBegovic-MartinPetrov-KevinDoyleOwn-ShaunDerry-EmileHeskey-RichardStearman,JackRodwell-JasonRoberts-DidierDrogbaPen.Scored-JeanBeausejour-Marc-RussellMartin-DarrenBentPen.Scored-ClintHill-AndrewCrofts-AdamJohnson-StephenHuntPen.Scored
0,1990,6,0,0,0,0,0,0,Wolverhampton Wanderers,Blackburn Rovers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MichaelCarrick-MarcosAlonso-AlexOxlade-SimonCox-DarronGibson-DavidEdwards-SylvainMarveaux-AndreyArshavin-RioFerdinand-GaryGardner-ChrisEagles,StephenWarnock-FábioAurélio-AdamHenley-DavidFox-Nani-AndréSantos-WesHoolahan-MarkSchwarzer-KemyAgustien-RaulMeireles-RyanGiggs
0,1990,6,0,0,0,0,0,0,Manchester United,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JonFlanagan-LeightonBainesPen.Scored-HenriqueHilário-StevenTaylor-StevenReidOwn-BranislavIvanovic-GlennWhelan-MarkGower-KieranGibbs-ZdenekGrygera-MichaelKightly,PhilippeSenderos-AntonFerdinand-LucasLeiva-JohnHeitinga-YohanCabaye-WilsonPalacios-LouisSaha-JoeyBarton-StephenIreland-RicardoGardner-TitusBramble
0,1990,6,0,0,0,0,0,0,Bolton Wanderers,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ShaunMaloney-KyleNaughton-MatthewEtherington-StéphaneSessegnon-NenadMilijas-ElliottBennett-GrétarSteinsson-LeroyLita-DannyMurphy-NedumOnuoha-LaurentKoscielny,SotiriosKyrgiakos-AdamHammill-VincentKompany-DannyGabbidon-GarethBarry-MarouaneFellaini-Piscu-AntolínAlcaraz-ÁkosBuzsáky-SomenTchoyi-DorusdeVries
0,1990,6,0,0,0,0,0,0,Arsenal,Wigan Athletic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JonásGutiérrez-JonathanWoodgate-JonasOlsson-JordanHenderson-DJCampbell-MartinSkrtelOwn-NikoKranjcar-AndrewJohnson-MarouaneChamakh-YakubuPen.Scored-DavidWheater,WayneRooneyPen.Scored-KerimFrei-MarkDavies-RobbieKeane-PeterLøvenkrands-PapissDembaCissé-DavideSanton-TomCleverley-MarioBalotelliPen.Scored-TimCahill-YounesKaboul
0,1990,6,0,0,0,0,0,0,Queens Park Rangers,Norwich City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YayaTouré-ThomasVermaelen-EmmersonBoyce-AhmedElMohamady-NicklasBendtner-AshleyWilliams-KarlHenry-FernandoTorres-LukaModric-GaryCaldwell-DannyGuthrie,NemanjaVidic-MartinKelly-Chicharito-EmmanuelAdebayor-LukeYoung-SamRicketts-BillyJones-NathanDyer-SteveSidwell-WayneHennessey-KoloTouré
0,1990,6,0,0,0,0,0,0,Everton,Swansea City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MikeWilliamson-Coker-AnthonyModeste-BradFriedel-NikicaJelavicPen.Scored-RyanBertrand-PeterOdemwingie-VictorMoses-SylvanEbanks-CheickTioté-ZakWhitbread,PetrCech-MarcAlbrighton-Rafael-StephenHunt-StiliyanPetrov-Alex-DannyRose-SergioAgüeroPen.Scored-BacarySagna-FraizerCampbell-WayneBridge
0,1990,6,0,0,0,0,0,0,Sunderland,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GabrielAgbonlahor-JermainDefoe-JoshMcEachran-ThomasSørensen-DannyWelbeck-FabricioColoccini-DimitarBerbatovPen.Scored-AdelTaarabt-JodyCraddock-DaviddeGea-JoeRiley,DannyGrahamOwn-AdamBogdan-GeorgeElokobi-DavidJones-PauloFerreira-AlexandreSong-LeonBarnett-AndreasWeimann-CraigBellamy-BenFoster-GabrielObertan
0,1990,7,0,0,0,0,0,0,Tottenham Hotspur,West Bromwich Albion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MatthewKilgallon-JohnO'Shea-HarisVuckic-StephenWard-DarrenBent-RossBarkley-StevenGerrard-RafaelvanderVaart-AlbertCrusat-DenisStracqualursi-GrantHanley,BradleyOrr-NigelReo-SimonVukcevic-GrahamDorrans-Sung-SalomonKalou-RichardDunne-RubénRochina-JermainePennant-BobbyZamora-SimeonJackson
0,1990,7,0,0,0,0,0,0,Manchester City,Newcastle United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MahamadouDiarra-StevenFletcher-JohanDjourou-JamesMilner-DirkKuyt-VedranCorluka-RyanTaylor-SergioAgüero-SimonMignolet-JackColback-Fabio,RyanBennett-RadekCerny-BenWatsonPen.Scored-MartinPetrov-MattUpson-LeonBritton-LeeCattermole-RichardStearman-ShaunDerry-VictorAnichebe-DanielAggerOwn
0,1990,7,0,0,0,0,0,0,Stoke City,Wolverhampton Wanderers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JoséEnrique-PhilNeville-StevenNzonzi-MikelArteta-ChrisBaird-RicardoFuller-AlejandroFaurlin-IvanKlasnic-BobbyZamoraPen.Scored-MortenGamstPedersen-AlanHutton,ChrisBairdOwn-MichaelCarrick-ChrisEagles-FrankLampardPen.Scored-MarcosAlonso-KenwyneJones-GabrielTamas-GaryGardner-DarrenFletcher-KevinDoyle-AndreyArshavin
0,1990,7,0,0,0,0,0,0,Aston Villa,Manchester United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JackRodwell-Marc-WayneRoutledge-PepeReina-StephenHuntPen.Scored-JeanBeausejour-GaryCahill-ClintHill-DamienDuff-JermaineJenas-DidierDrogba,ScottDannOwn-DannyMurphyPen.Scored-GlennWhelan-StevenReidOwn-JoséBosingwa-CraigDawson-KieranGibbs-DanielAgger-StevenTaylor-HenriqueHilário-BranislavIvanovic
0,1990,7,0,0,0,0,0,0,Blackburn Rovers,Bolton Wanderers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RyanGiggs-GrantHoltPen.Scored-DavidFox-ChrisHerd-JohnRuddy-JasonLowe-Sandro-JamieO'Hara-FábioAurélio-AdamHenley-Nani,KyleNaughton-ElliottBennett-GarryMonk-JoeAllen-SholaAmeobi-PerMertesacker-NedumOnuoha-CameronJerome-MartinOlsson-PeterCrouch-JohnArneRiise
0,1990,7,0,0,0,0,0,0,Chelsea,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LucasLeiva-PatriceEvra-RadosavPetrovic-JoeHart-EggertJónsson-YoussoufMulumbu-RicardoGardner-MartonFülöp-JohnHeitinga-PaulScharner-AntonFerdinand,MarioBalotelli-AsamoahGyan-DannyHigginbotham-FlorentMalouda-SéamusColeman-TuncaySanli-MarouaneChamakh-MartinSkrtelOwn-YakubuPen.Scored-NikoKranjcar-KieranRichardson
0,1990,7,0,0,0,0,0,0,Liverpool,Queens Park Rangers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TimKrul-PhilJones-JussiJääskeläinen-DorusdeVries-GarethBarry-VincentKompany-ÁkosBuzsáky-SebastienBassong-AntolínAlcaraz-AliAlHabsi-SotiriosKyrgiakos,TheoWalcott-LeonBest-AshleyWilliams-NathanBaker-DavidVaughan-ShaunWright-RonnieStam-KarlHenry-SteveGohouri-MarcTierney-CarlosCuellar
0,1990,7,0,0,0,0,0,0,Wigan Athletic,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RyoMiyaichi-MichaelEssien-KerimFrei-DimitarBerbatov-YounesKaboul-DavideSanton-ArmandTraore-KevinDavies-BrettEmerton-WayneRooneyPen.Scored-JamieCarragher,CarlosTevez-Coker-ScottSinclair-ChristopheBerra-JakeLivermore-VictorMoses-PeterOdemwingie-NikicaJelavicPen.Scored-ChrisMartin-AngelRangel-ZakWhitbread
0,1990,7,0,0,0,0,0,0,Norwich City,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NemanjaVidic-GlenJohnson-EmmanuelAdebayor-MarcWilson-BarryBannan-DavidSilva-BillyJones-DavidN'Gog-NathanDyer-MartinKelly-WayneHennessey,ChicharitoPen.Scored-FrancisCoquelin-JodyCraddock-JoeRiley-JermainDefoe-NicolasAnelka-GabrielAgbonlahor-AaronRamseyOwn-AdelTaarabt-ShaneDuffy-DimitarBerbatovPen.Scored
0,1990,7,0,0,0,0,0,0,Swansea City,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MarcAlbrighton-DavidLuiz-FabriceMuamba-LiamRidgewell-DembaBa-DannyGrahamPen.Scored-ConorSammon-AntoineFortuné-StephenHunt-Rafael-Alex,GeorgeElokobi-NikicaJelavic-CraigBellamy-LeonBarnett-DanielAyala-AndreasWeimann-AaronRamsey-PauloFerreira-FrancoDiSanto-MichaelTurner-AdamBogdan
0,1990,8,0,0,0,0,0,0,Newcastle United,Tottenham Hotspur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ScottSinclairPen.Scored-DeclanRudd-PaddyKenny-ShaunDerry-JamesMcClean-LeonOsman-VictorAnichebe-DanielAggerOwn-LeeCattermole-BenWatsonPen.Scored-LeonBritton,RossBarkley-HeidarHelguson-HarisVuckic-JonnyHowson-StevenReid-TonyHibbert-WesBrown-AndyWilkinson-MatthewKilgallon-JohnO'Shea-DarrenBent
0,1990,8,0,0,0,0,0,0,Wolverhampton Wanderers,West Bromwich Albion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ChrisBairdOwn-KevinDoyle-RioFerdinand-MarcosAlonso-GabrielTamas-BenAmos-FrankLampardPen.Scored-JonnyEvans-ChrisEagles-AlexOxlade-DarronGibson,TimHoward-SalomonKalou-ChrisSmalling-JermainePennant-StephenKelly-WilliamGallas-MatthewConnolly-RubénRochina-AndersLindegaard-NigelReo-RichardDunne
0,1990,8,0,0,0,0,0,0,Manchester United,Manchester City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DannyMurphyPen.Scored-GlennWhelan-CharlieAdam-DannyGraham-PatrickvanAanholt-KieranGibbs-MichaelKightly-ScottDannOwn-LeightonBainesPen.Scored-BranislavIvanovic-JonFlanagan,AnthonyPilkington-MartinSkrtel-SimonMignolet-Fabio-ElliottWard-ZatKnight-JackColback-JohanDjourou-JamesMilner-MahamadouDiarra-NickyShorey
0,1990,8,0,0,0,0,0,0,Bolton Wanderers,Stoke City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JamesMcCarthy-LeroyLita-SholaAmeobi-GarryMonk-MartinOlsson-JoeAllen-NenadMilijas-PeterCrouch-SimonDavies-EricLichaj-JohnArneRiise,ChrisBrunt-MortenGamstPedersen-JoséEnrique-TayeTaiwo-AlejandroFaurlin-ChrisBaird-IvanKlasnic-RicardoFuller-MousaDembélé-StevenNzonzi-JaySpearing
0,1990,8,0,0,0,0,0,0,Arsenal,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FlorentMalouda-ShayGiven-KieranRichardson-MartinSkrtelOwn-SéamusColeman-JazzRichards-JordanHenderson-YakubuPen.Scored-SteveMorison-JonásGutiérrez-JonathanWoodgate,AndrewCrofts-WayneRoutledge-DamienDuff-DarrenBentPen.Scored-DavidGoodwillie-Marc-PepeReina-PhilJagielka-DidierDrogba-JackRodwell-WojciechSzczesny
0,1990,8,0,0,0,0,0,0,Queens Park Rangers,Blackburn Rovers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SteveGohouri-FernandoTorres-GaryCaldwell-DannyGuthrie-MarcusOlsson-AhmedElMohamady-LeonBest-ShaunWright-BradGuzan-KarlHenry-TheoWalcott,DavidFox-AndréSantos-ChrisHerd-JohnRuddy-JasonLowe-WesHoolahan-MichelVorm-RyanGiggs-Sandro-JamieO'Hara-AdamHenley
0,1990,8,0,0,0,0,0,0,Everton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TommySmith-JakeLivermore-BradFriedel-AngelRangel-ChristopheBerra-PabloZabaleta-AndyCarroll-SylvainDistin-ZakWhitbread-RyanBertrand-AnthonyModeste,MartonFülöp-RicardoGardner-TitusBramble-StephenWarnockOwn-JoeyBarton-WilsonPalacios-Gervinho-LucasLeiva-RadosavPetrovic-RonaldZubar-YoussoufMulumbu
0,1990,8,0,0,0,0,0,0,Sunderland,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DavidDavis-GabrielAgbonlahor-DannyWelbeck-JamesMilnerPen.Scored-JoshMcEachran-JodyCraddock-AdelTaarabt-ShaneDuffy-AshleyCole-DimitarBerbatovPen.Scored-FrancisCoquelin,HugoRodallega-DannyGabbidonOwn-KeithAndrews-ÁkosBuzsáky-DorusdeVries-Piscu-AntolínAlcaraz-Phillips-SomenTchoyi-AdamHammill-KyleWalker
0,1990,8,0,0,0,0,0,0,Fulham,Wigan Athletic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BenFoster-SamHutchinson-MichaelTurner-NikicaJelavic-CraigGardner-AndrewSurman-DanielAyala-AdamBogdan-LeonBarnett-AndreasWeimann-DannyGrahamOwn,MarioBalotelliPen.Scored-BrettEmerton-DimitarBerbatov-MarkDavies-DavideSanton-YounesKaboul-AleksandarKolarov-JuanMata-KerimFrei-Ekotto-WayneRooneyPen.Scored
0,1990,8,0,0,0,0,0,0,Swansea City,Norwich City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PetrCech-DembaBa-DavidLuiz-ConorSammon-Rafael-Doni-DjibrilCissé-MarcAlbrighton-MichaelDawson-StephenHunt-WayneBridge,CiaranClark-SteveSidwell-MíchelSalgado-NemanjaVidic-Ramires-JohnTerry-MartinKelly-BarryBannan-WayneHennessey-SimonLappin-LukeYoung
0,1990,9,0,0,0,0,0,0,Tottenham Hotspur,Wolverhampton Wanderers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yakubu-StevenReid-WesBrown-JohnO'Shea-RafaelvanderVaart-DarrenBent-TonyHibbert-AndyWilkinson-DavidStockdale-HarisVuckic-GrantHanley,SimonCox-DarrenFletcher-GaryGardner-ChrisBairdOwn-NeilTaylor-RyanShotton-MichaelCarrick-DavidEdwards-DarronGibson-RioFerdinand-NeilTaylorOwn
0,1990,9,0,0,0,0,0,0,Newcastle United,Manchester United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LeonBritton-KevinDoyleOwn-JonathanWaltersPen.Scored-NigeldeJong-BenWatsonPen.Scored-LeeCattermole-PaddyKenny-DeclanRudd-ScottSinclairPen.Scored-RobertHuth-LeonOsman,MohamedDiamé-LuisAntonioValencia-LeightonBainesPen.Scored-JoséBosingwa-BranislavIvanovic-KieranGibbs-GlennWhelan-CraigDawson-LandonDonovan-GaryCaldwellOwn-BryanRuiz
0,1990,9,0,0,0,0,0,0,West Bromwich Albion,Bolton Wanderers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GrahamDorrans-MicahRichards-RichardDunne-AndersLindegaard-StephenKelly-DavidDunn-SalomonKalou-WilliamGallas-SimonVukcevic-JamieMackie-MatthewConnolly,MatthewEtherington-RossTurnbull-KyleNaughton-JohnArneRiise-EricLichaj-JoeAllen-MartinOlsson-PeterCrouch-LeroyLita-JamesMcCarthy-StéphaneSessegnon
0,1990,9,0,0,0,0,0,0,Manchester City,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ConnorWickham-StevenFletcher-RyanTaylor-DirkKuyt-StephenDobbie-SimonMignolet-GrantHolt-GarethBale-JohanDjourou-AnthonyPilkington-VedranCorluka,KieranRichardson-DannyHigginbotham-MarioBalotelli-DJCampbell-NikoKranjcar-MarouaneChamakh-JonathanWoodgate-AndrewJohnson-SéamusColeman-DavidWheater-FlorentMalouda
